time,open,high,low,close,Relative Strength Line,Relative Strength Line MA,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Shapes,SMA1,SMA2,SMA3,SMA4,Volume,Volume Moving Average,% Change vs MA,ATR
2015-05-05T09:20:00+08:00,28295.721,28316.631,27598.17,27755.539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27618.787500000006,25718.292260000027,NaN,24441.46844000005,NaN,NaN,NaN,451.6416837013362
2015-05-06T09:20:00+08:00,27698.1,28054.68,27570.41,27640.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27737.050950000004,25775.412840000023,NaN,24462.93964000006,NaN,NaN,NaN,453.9722777226694
2015-05-07T09:20:00+08:00,27567.619,27604.49,27207.279,27289.971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27789.70655000001,25824.570660000023,NaN,24482.089690000055,NaN,NaN,NaN,452.51932931390735
2015-05-08T09:20:00+08:00,27557.52,27652.619,27367.109,27577.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27821.35400000001,25879.382260000028,NaN,24502.35999500006,NaN,NaN,NaN,446.0999486486281
2015-05-11T09:20:00+08:00,27837.039,27837.279,27582.23,27718.199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27843.64440000001,25938.74484000002,NaN,24523.34664500006,NaN,NaN,NaN,432.80273803086885
2015-05-12T09:20:00+08:00,27664.18,27693.631,27395.91,27407.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27813.186400000006,25991.322860000022,NaN,24543.108600000058,NaN,NaN,NaN,424.9088996000925
2015-05-13T09:20:00+08:00,27473.5,27524.82,27191.029,27249.279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27797.575850000005,26038.26722000002,NaN,24562.419290000056,NaN,NaN,NaN,418.400478200086
2015-05-14T09:20:00+08:00,27395.92,27397.67,27192.93,27286.551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27780.962400000008,26087.53246000002,NaN,24579.941500000055,NaN,NaN,NaN,403.1390154715083
2015-05-15T09:20:00+08:00,27459.58,27928.6,27315.1,27822.279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27785.090800000005,26146.229260000022,NaN,24599.193550000055,NaN,NaN,NaN,420.2040143664005
2015-05-18T09:20:00+08:00,27792.439,27792.439,27435.57,27591.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27781.99735000001,26203.998680000022,NaN,24616.442300000057,NaN,NaN,NaN,417.81151334022894
2015-05-19T09:20:00+08:00,27597.07,27765.551,27500.76,27693.539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27811.927800000005,26268.561840000024,NaN,24633.829945000056,NaN,NaN,NaN,406.8814766730698
2015-05-20T09:20:00+08:00,27751.439,27751.439,27490.33,27585.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27798.655850000003,26336.402080000025,NaN,24649.612045000056,NaN,NaN,NaN,396.46915691070745
2015-05-21T09:20:00+08:00,27507.32,27611.721,27393.311,27523.721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27778.149400000006,26403.59650000002,NaN,24664.028005000055,NaN,NaN,NaN,383.7506457027998
2015-05-22T09:20:00+08:00,27723.67,28041.32,27696.971,27992.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27786.405950000008,26480.992080000018,NaN,24680.331100000054,NaN,NaN,NaN,393.31124243831397
2015-05-26T09:20:00+08:00,28462.32,28524.6,28237.49,28249.859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27795.84990000001,26568.04966000002,NaN,24697.79614500006,NaN,NaN,NaN,403.20115369271986
2015-05-27T09:20:00+08:00,28214.66,28214.66,27982.141,28081.211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27778.23095000001,26655.31446000002,NaN,24715.540050000058,NaN,NaN,NaN,393.52378557181135
2015-05-28T09:20:00+08:00,28162.25,28162.25,27242.109,27454.311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27728.80900000001,26728.441460000016,NaN,24729.811205000056,NaN,NaN,NaN,431.1393008881105
2015-05-29T09:20:00+08:00,27398.279,27604.27,27255.891,27424.189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27680.00145000001,26800.461020000017,NaN,24743.690850000057,NaN,NaN,NaN,425.2278508246741
2015-06-01T09:20:00+08:00,27373.061,27766.32,27241.949,27597.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27653.209450000006,26873.413200000014,NaN,24758.755995000058,NaN,NaN,NaN,432.3095043371973
2015-06-02T09:20:00+08:00,27473.449,27602.881,27348.131,27466.721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27620.35450000001,26944.717820000016,NaN,24774.151795000056,NaN,NaN,NaN,419.62668259882605
2015-06-03T09:20:00+08:00,27716.34,27767.23,27508.84,27657.471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27615.451100000013,27015.465640000017,NaN,24790.782100000055,NaN,NaN,NaN,411.1182766989098
2015-06-04T09:20:00+08:00,27645.359,27854.74,27094.5,27551.891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27611.000150000007,27077.125640000017,NaN,24805.311455000057,NaN,NaN,NaN,436.0555426489878
2015-06-05T09:20:00+08:00,27538.061,27646.721,27211.359,27260.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27609.50960000001,27134.82404000002,NaN,24818.165205000052,NaN,NaN,NaN,436.00600388834584
2015-06-08T09:20:00+08:00,27147.24,27428.59,27060.24,27316.279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27596.45655000001,27191.259420000017,NaN,24830.29490000005,NaN,NaN,NaN,431.17343218203536
2015-06-09T09:20:00+08:00,27295.881,27322.141,26971.57,26989.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27560.022600000008,27243.057820000016,NaN,24841.23570500005,NaN,NaN,NaN,425.4161155976043
2015-06-10T09:20:00+08:00,27052.789,27116.92,26573.961,26687.641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27524.045650000007,27286.246040000016,NaN,24849.89921500005,NaN,NaN,NaN,433.81203591206105
2015-06-11T09:20:00+08:00,26938.15,26991.51,26839.43,26907.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27506.974200000008,27334.461440000014,NaN,24859.66116000005,NaN,NaN,NaN,424.5303904897709
2015-06-12T09:20:00+08:00,27082.6,27356.51,26987.52,27280.539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27506.67360000001,27390.348240000014,NaN,24870.44911000005,NaN,NaN,NaN,426.25393402621586
2015-06-15T09:20:00+08:00,27095.18,27131.359,26841.52,26861.811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27458.65020000001,27430.48208000001,NaN,24878.95936500005,NaN,NaN,NaN,427.16572445291473
2015-06-16T09:20:00+08:00,26807.67,26892.881,26553.039,26566.699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27407.42265000001,27463.79824000001,NaN,24886.822360000053,NaN,NaN,NaN,420.9283155634208
2015-06-17T09:20:00+08:00,26671.199,26880.789,26555.961,26753.789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27360.435150000012,27497.21902000001,NaN,24895.030155000048,NaN,NaN,NaN,414.06400730889084
2015-06-18T09:20:00+08:00,26786.529,26873.67,26595.961,26694.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27315.915600000008,27525.59940000001,NaN,24902.66890500005,NaN,NaN,NaN,404.3243639296843
2015-06-19T09:20:00+08:00,26885.73,27011.949,26701.721,26760.529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27277.756000000012,27536.072800000013,NaN,24911.099050000044,NaN,NaN,NaN,398.10755222042116
2015-06-22T09:20:00+08:00,26854.32,27166.52,26811.66,27080.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27232.157000000007,27538.801980000007,NaN,24921.909550000044,NaN,NaN,NaN,398.6706556332483
2015-06-23T09:20:00+08:00,27126.471,27406.41,27008.51,27333.461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27186.337100000004,27540.02338000001,NaN,24934.871855000045,NaN,NaN,NaN,398.6156088023021
2015-06-24T09:20:00+08:00,27397.369,27470.5,27292.85,27404.971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27152.525100000006,27527.79600000001,NaN,24948.186405000044,NaN,NaN,NaN,382.8323510307092
2015-06-25T09:20:00+08:00,27329.17,27350.49,27120.721,27145.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27137.09705000001,27519.48120000001,NaN,24960.154705000044,NaN,NaN,NaN,375.7907545285157
2015-06-26T09:20:00+08:00,27016.09,27016.09,26522.449,26663.869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27099.081050000008,27500.38218000001,NaN,24969.728950000048,NaN,NaN,NaN,393.4700577764788
2015-06-29T09:20:00+08:00,26560.131,26631.51,25617.779,25966.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27017.572050000006,27464.92756000001,NaN,24972.974105000045,NaN,NaN,NaN,440.08576793530176
2015-06-30T09:20:00+08:00,25944.029,26470.439,25885.66,26250.029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26956.737450000008,27436.86576000001,NaN,24977.73465000005,NaN,NaN,NaN,450.4209987970658
2015-07-02T09:20:00+08:00,26459.43,26459.43,26135.619,26282.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26887.979900000006,27420.613560000013,NaN,24982.945500000045,NaN,NaN,NaN,441.37742745441835
2015-07-03T09:20:00+08:00,26349.84,26402.85,25933.119,26064.109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26813.590800000013,27384.88594000001,NaN,24987.31380000005,NaN,NaN,NaN,443.4026826362456
2015-07-06T09:20:00+08:00,26083.99,26261.529,24750.311,25236.279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26712.396750000007,27330.934520000013,NaN,24989.96840000005,NaN,NaN,NaN,519.675205305085
2015-07-07T09:20:00+08:00,25391.76,25439.34,24819.26,24975.311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26595.348350000007,27273.886760000012,NaN,24991.53175000005,NaN,NaN,NaN,526.846976354722
2015-07-08T09:20:00+08:00,24411.301,24411.301,22836.82,23516.561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26421.700400000012,27182.998380000015,NaN,24986.137955000046,NaN,NaN,NaN,641.9644066150992
2015-07-09T09:20:00+08:00,23435.5,24695.75,23332.9,24392.789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26306.95780000001,27102.182360000013,NaN,24986.31695000005,NaN,NaN,NaN,693.4562347140206
2015-07-10T09:20:00+08:00,24567.92,25015.17,24567.92,24901.279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26206.62925000001,27031.35294000001,NaN,24990.143295000045,NaN,NaN,NaN,688.3794322344476
2015-07-13T09:20:00+08:00,24709.58,25275.76,24596.439,25224.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26103.802800000012,26967.826340000014,NaN,24994.381295000043,NaN,NaN,NaN,687.7324013605585
2015-07-14T09:20:00+08:00,25184.061,25250.949,24906.471,25120.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26016.75775000001,26907.584540000014,NaN,24999.142240000045,NaN,NaN,NaN,663.2142298348042
2015-07-15T09:20:00+08:00,25219.449,25219.449,24862.65,25055.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25941.21080000001,26846.22334000001,NaN,25002.890240000048,NaN,NaN,NaN,641.3274277037466
2015-07-16T09:20:00+08:00,24976.08,25170.35,24841.141,25162.779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25861.66030000001,26794.368140000013,NaN,25008.92668500005,NaN,NaN,NaN,619.033254296336
2015-07-17T09:20:00+08:00,25246.641,25517.449,25183.859,25415.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25797.69080000001,26749.855340000013,NaN,25016.81768500005,NaN,NaN,NaN,600.1501647037409
2015-07-20T09:20:00+08:00,25540.311,25540.311,25298.961,25404.811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25729.904900000012,26712.152140000017,NaN,25024.23369500005,NaN,NaN,NaN,574.5215815106167
2015-07-21T09:20:00+08:00,25428.881,25634.32,25342.689,25536.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25652.68390000001,26671.33394000002,NaN,25033.07519000005,NaN,NaN,NaN,554.3151114027156
2015-07-22T09:20:00+08:00,25401.789,25401.789,25177.6,25282.619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25550.14180000001,26622.622340000016,NaN,25041.09623500005,NaN,NaN,NaN,540.3518891596647
2015-07-23T09:20:00+08:00,25308.551,25500.99,25250.359,25398.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25449.83575000001,26582.455740000016,NaN,25051.944430000047,NaN,NaN,NaN,519.6575399339744
2015-07-24T09:20:00+08:00,25279.949,25279.949,25073.199,25128.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25348.97375000001,26540.040360000017,NaN,25062.922080000048,NaN,NaN,NaN,505.7999299386903
2015-07-27T09:20:00+08:00,24906.779,24908.58,24282.211,24351.961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25233.378350000006,26481.348560000017,NaN,25069.359080000046,NaN,NaN,NaN,530.1212920859267
2015-07-28T09:20:00+08:00,24269.9,24947.35,24140.619,24503.939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25160.22630000001,26414.981760000013,NaN,25075.303580000047,NaN,NaN,NaN,549.8791283655033
2015-07-29T09:20:00+08:00,24630.439,24718.641,24444.471,24619.449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25078.697300000007,26355.545740000016,NaN,25081.288225000048,NaN,NaN,NaN,530.1856191965387
2015-07-30T09:20:00+08:00,24822.42,24872.699,24478.07,24497.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24989.480300000007,26291.634560000013,NaN,25087.46147500005,NaN,NaN,NaN,520.5030035396431
2015-07-31T09:20:00+08:00,24650.93,24661.189,24467.83,24636.279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24918.08880000001,26232.659120000015,NaN,25092.970225000045,NaN,NaN,NaN,497.1355747153827
2015-08-03T09:20:00+08:00,24533.141,24533.141,24232.6,24411.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24876.845850000005,26170.413100000016,NaN,25099.584630000045,NaN,NaN,NaN,490.4601050928554
2015-08-04T09:20:00+08:00,24364.41,24519.35,24217.779,24406.119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24848.386250000007,26098.678880000018,NaN,25105.89832000005,NaN,NaN,NaN,476.9680261576514
2015-08-05T09:20:00+08:00,24466.301,24582.189,24420.949,24514.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24898.266200000005,26023.964900000017,NaN,25113.229265000045,NaN,NaN,NaN,455.4753100035335
2015-08-06T09:20:00+08:00,24527.74,24527.74,24320.75,24375.279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24897.390700000007,25949.846260000017,NaN,25119.40540500005,NaN,NaN,NaN,437.72635928899547
2015-08-07T09:20:00+08:00,24327.561,24641.93,24327.561,24552.471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24879.950300000008,25891.809460000015,NaN,25127.66306500005,NaN,NaN,NaN,428.9151193397814
2015-08-10T09:20:00+08:00,24433.66,24602.67,24135.641,24521.119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24844.805750000007,25833.748060000016,NaN,25135.15260500005,NaN,NaN,NaN,431.6375393869398
2015-08-11T09:20:00+08:00,24694.779,24924.07,24420.711,24498.211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24813.670800000004,25771.769080000016,NaN,25142.29236000005,NaN,NaN,NaN,436.7605008593013
2015-08-12T09:20:00+08:00,24269.109,24324.189,23826.961,23916.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24756.683800000006,25700.755060000014,NaN,25146.429560000048,NaN,NaN,NaN,453.50975079792266
2015-08-13T09:20:00+08:00,23935.48,24133.869,23860.82,24018.801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24699.484900000007,25627.981660000016,NaN,25149.503710000048,NaN,NaN,NaN,440.61969716949955
2015-08-14T09:20:00+08:00,24055.02,24126.301,23957.359,23991.029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24628.272850000005,25556.764420000018,NaN,25152.792955000048,NaN,NaN,NaN,421.21414737167805
2015-08-17T09:20:00+08:00,23945.6,23950.57,23699.84,23814.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24548.764800000008,25487.854220000016,NaN,25155.35521000005,NaN,NaN,NaN,411.9266368451295
2015-08-18T09:20:00+08:00,23956.859,24024.369,23464.35,23474.971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24445.691850000007,25411.02806000002,NaN,25157.013915000047,NaN,NaN,NaN,422.5046627847631
2015-08-19T09:20:00+08:00,23555.02,23586.789,23138.73,23167.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24339.953400000006,25334.594660000013,NaN,25155.25137000004,NaN,NaN,NaN,424.3299725858515
2015-08-20T09:20:00+08:00,22973.869,23033.971,22610.529,22757.471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24207.884450000005,25255.991260000017,NaN,25149.939380000047,NaN,NaN,NaN,433.82933168686213
2015-08-21T09:20:00+08:00,22343.25,22492.789,22185.85,22409.619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24071.939900000005,25166.02664000002,NaN,25143.477280000046,NaN,NaN,NaN,443.67159370922934
2015-08-24T09:20:00+08:00,21605.971,21679.449,21136.48,21251.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23916.920350000008,25045.447260000015,NaN,25129.744825000045,NaN,NaN,NaN,502.91926558714147
2015-08-25T09:20:00+08:00,21119.529,21871.4,20865.26,21404.961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23761.97145000001,24936.310260000013,NaN,25117.189775000046,NaN,NaN,NaN,538.8636037594887
2015-08-26T09:20:00+08:00,21434.25,21686.449,21060.09,21080.391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23585.018550000008,24826.584100000015,NaN,25103.36343000004,NaN,NaN,NaN,545.1132749195252
2015-08-27T09:20:00+08:00,21758.619,21963.43,21407.59,21838.539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23452.046500000008,24728.279100000014,NaN,25094.078030000044,NaN,NaN,NaN,569.2508267109878
2015-08-28T09:20:00+08:00,22424.4,22424.4,21585.33,21612.391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23300.852100000007,24626.633720000013,NaN,25083.893430000044,NaN,NaN,NaN,588.52362480306
2015-08-31T09:20:00+08:00,21793.02,21793.02,21399.619,21670.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23163.81010000001,24524.834740000017,NaN,25074.49513000004,NaN,NaN,NaN,574.5862944599844
2015-09-01T09:20:00+08:00,21692.779,21692.779,21170.859,21185.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23002.775650000003,24406.926340000016,NaN,25061.698785000044,NaN,NaN,NaN,570.8244162842711
2015-09-02T09:20:00+08:00,21101.42,21288.529,20771.77,20934.939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22823.814600000005,24278.95590000001,NaN,25047.332085000045,NaN,NaN,NaN,566.9626008353945
2015-09-04T09:20:00+08:00,21158.93,21174.859,20715.02,20840.609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22647.081100000007,24147.668660000014,NaN,25031.844230000046,NaN,NaN,NaN,559.3109150614378
2015-09-07T09:20:00+08:00,20683.311,21056.391,20579.93,20583.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22448.633550000006,24016.424060000012,NaN,25014.662135000046,NaN,NaN,NaN,553.3930639856208
2015-09-08T09:20:00+08:00,20636.83,21431.99,20524.881,21259.039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22285.529550000007,23908.327460000015,NaN,25000.52042500005,NaN,NaN,NaN,578.6584879866479
2015-09-09T09:20:00+08:00,21632.689,22228.59,21529.811,22131.311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22167.18455000001,23831.614080000014,NaN,24992.19158000005,NaN,NaN,NaN,606.5793817018873
2015-09-10T09:20:00+08:00,21667.859,21771.57,21492.09,21562.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22049.508550000006,23737.863500000014,NaN,24982.35823000005,NaN,NaN,NaN,608.9109258660384
2015-09-11T09:20:00+08:00,21710.131,21909.82,21472.16,21504.369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21923.78695000001,23642.304480000013,NaN,24973.01352000005,NaN,NaN,NaN,596.678716875607
2015-09-14T09:20:00+08:00,21678.881,21762.15,21441.711,21561.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21802.330500000007,23552.260300000013,NaN,24964.074815000047,NaN,NaN,NaN,576.9473085273496
2015-09-15T09:20:00+08:00,21527.529,21634.48,21411.17,21455.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21684.359500000006,23476.639320000013,NaN,24954.165370000046,NaN,NaN,NaN,551.6875007753962
2015-09-16T09:20:00+08:00,21731.34,22103.061,21608.5,21966.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21608.943950000008,23416.466300000015,NaN,24944.532965000042,NaN,NaN,NaN,558.5548935771537
2015-09-17T09:20:00+08:00,22172.68,22203.359,21718.711,21854.631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21543.283000000007,23383.227700000014,NaN,24934.586570000043,NaN,NaN,NaN,553.2758297502143
2015-09-18T09:20:00+08:00,21807.25,22052.109,21807.25,21920.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21501.45095000001,23333.788520000016,NaN,24923.630820000042,NaN,NaN,NaN,531.2460561966276
2015-09-21T09:20:00+08:00,21614.43,21778.061,21590.699,21756.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21468.816500000008,23270.90154000002,NaN,24912.394075000044,NaN,NaN,NaN,516.8806950397258
2015-09-22T09:20:00+08:00,21794.34,22111.67,21768.98,21796.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21496.067000000006,23202.352940000015,NaN,24901.439730000046,NaN,NaN,NaN,505.2992168226024
2015-09-23T09:20:00+08:00,21529.471,21577.449,21008.609,21302.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21490.964450000007,23125.992940000015,NaN,24891.11703500004,NaN,NaN,NaN,525.4900584781309
2015-09-24T09:20:00+08:00,21304.9,21363.211,21053.5,21095.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21491.74390000001,23046.797340000016,NaN,24878.32543000004,NaN,NaN,NaN,510.0772685868358
2015-09-25T09:20:00+08:00,21070.391,21318.33,20957.99,21186.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21459.13295000001,22967.26816000002,NaN,24867.113935000045,NaN,NaN,NaN,499.38174940206187
2015-09-29T09:20:00+08:00,20579.221,20579.221,20368.119,20556.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21406.34340000001,22870.094760000018,NaN,24850.734130000044,NaN,NaN,NaN,522.1545530162003
2015-09-30T09:20:00+08:00,20795.93,20939.391,20683.109,20846.301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21365.12945000001,22778.92456000002,NaN,24834.952430000045,NaN,NaN,NaN,512.2000135150432
2015-10-02T09:20:00+08:00,21172.939,21530.801,21130.109,21506.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21381.16245000001,22698.31776000002,NaN,24822.244530000044,NaN,NaN,NaN,524.5071554068259
2015-10-05T09:20:00+08:00,21930.971,21980.84,21739.9,21854.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21427.140500000012,22629.755380000017,NaN,24814.08788000004,NaN,NaN,NaN,520.9530728777669
2015-10-06T09:20:00+08:00,22169.1,22169.1,21719.289,21831.619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21476.691000000013,22558.410760000017,NaN,24805.62337500004,NaN,NaN,NaN,515.8714962436405
2015-10-07T09:20:00+08:00,21884.73,22527.789,21817.42,22515.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21573.30300000001,22506.155760000016,NaN,24801.639480000045,NaN,NaN,NaN,529.7641750833807
2015-10-08T09:20:00+08:00,22588.689,22588.689,22201.109,22354.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21628.09655000001,22466.21474000002,NaN,24797.168035000046,NaN,NaN,NaN,519.6081625774248
2015-10-09T09:20:00+08:00,22615.939,22807.859,22440.881,22458.801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21644.47105000001,22425.311980000017,NaN,24794.322790000042,NaN,NaN,NaN,514.8467938218945
2015-10-12T09:20:00+08:00,22614.33,22779.5,22562.26,22730.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21702.89255000001,22387.541600000015,NaN,24794.624940000045,NaN,NaN,NaN,500.97909426318773
2015-10-13T09:20:00+08:00,22677.6,22798.9,22515.73,22600.461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21757.69715000001,22349.591220000013,NaN,24794.69804500005,NaN,NaN,NaN,485.42130181581734
