time,open,high,low,close,Relative Strength Line,Relative Strength Line MA,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Shapes,SMA1,SMA2,SMA3,SMA4,Volume,Volume Moving Average,% Change vs MA,ATR
2013-09-03T09:20:00+08:00,18.129999,18.23,17.74,18.040001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.909,19.537200060000007,NaN,16.879399969999998,NaN,NaN,NaN,1.3509972997715056
2013-09-04T09:20:00+08:00,18.49,19.030001,18.43,18.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.0465,19.368800060000005,NaN,16.885999969999997,NaN,NaN,NaN,1.3252117783592552
2013-09-05T09:20:00+08:00,18.219999,18.27,17.77,18.059999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.086499949999997,19.174000060000008,NaN,16.890099965,NaN,NaN,NaN,1.3119823656193084
2013-09-06T09:20:00+08:00,18.040001,18.15,17.530001,17.709999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.15249995,19.050800020000008,NaN,16.892249954999997,NaN,NaN,NaN,1.2625549823607862
2013-09-09T09:20:00+08:00,17.09,17.83,16.790001,17.559999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.2504999,18.928400000000007,NaN,16.893749949999997,NaN,NaN,NaN,1.2466581264778729
2013-09-10T09:20:00+08:00,16.879999,17.040001,15.6,16.799999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.272999849999998,18.86099998000001,NaN,16.895799949999997,NaN,NaN,NaN,1.2976110460151677
2013-09-11T09:20:00+08:00,16.379999,17.15,16.280001,16.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.314499849999997,18.77339996000001,NaN,16.895249949999997,NaN,NaN,NaN,1.2670673284426557
2013-09-12T09:20:00+08:00,16.9,16.9,16.42,16.700001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.329499899999995,18.61599998000001,NaN,16.895549959999993,NaN,NaN,NaN,1.2172768049824658
2013-09-13T09:20:00+08:00,16.620001,17.27,16.52,16.709999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.321999799999993,18.487599980000006,NaN,16.897149959999993,NaN,NaN,NaN,1.183899890340861
2013-09-16T09:20:00+08:00,16.440001,16.91,16.42,16.799999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.288499799999997,18.365599960000008,NaN,16.899399954999996,NaN,NaN,NaN,1.1343356124593709
2013-09-17T09:20:00+08:00,16.870001,17.5,16.870001,17.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.19599975,18.219999980000008,NaN,16.906199954999995,NaN,NaN,NaN,1.1033117115694158
2013-09-18T09:20:00+08:00,17.43,17.639999,17.059999,17.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.100999799999997,18.10499998000001,NaN,16.913949954999996,NaN,NaN,NaN,1.0659323036001715
2013-09-19T09:20:00+08:00,16.190001,16.360001,15.95,16.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.971499799999997,17.984399980000006,NaN,16.917899954999996,NaN,NaN,NaN,1.0940799962001593
2013-09-23T09:20:00+08:00,16.200001,17.18,16.200001,16.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.880499799999996,17.89939998000001,NaN,16.923799954999996,NaN,NaN,NaN,1.0859313536144335
2013-09-24T09:20:00+08:00,16.459999,17.389999,15.85,16.459999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.777499749999997,17.804599940000006,NaN,16.927999949999997,NaN,NaN,NaN,1.1183647569276882
2013-09-25T09:20:00+08:00,16.559999,16.67,15.99,16.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.615499749999998,17.715999940000007,NaN,16.928399949999996,NaN,NaN,NaN,1.0870529885757105
2013-09-26T09:20:00+08:00,15.86,16.48,15.4,15.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.357999749999998,17.620399920000008,NaN,16.930099949999995,NaN,NaN,NaN,1.0865492036774456
2013-09-27T09:20:00+08:00,15.56,15.64,14.76,15.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.124999749999997,17.525199900000008,NaN,16.931649949999997,NaN,NaN,NaN,1.0717956891290565
2013-09-30T09:20:00+08:00,16.700001,16.950001,16.16,16.950001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.019499850000006,17.48099992000001,NaN,16.938399954999994,NaN,NaN,NaN,1.1273817827626955
2013-10-02T09:20:00+08:00,16.469999,16.940001,15.91,16.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.943499800000005,17.43159992000001,NaN,16.944549954999996,NaN,NaN,NaN,1.121140298279646
2013-10-03T09:20:00+08:00,16.190001,16.57,15.89,16.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.866499750000006,17.38059994000001,NaN,16.947049954999997,NaN,NaN,NaN,1.1032017055453855
2013-10-04T09:20:00+08:00,17.040001,17.32,16.370001,17.120001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.776999800000006,17.35219994000001,NaN,16.954549959999994,NaN,NaN,NaN,1.0922586551492868
2013-10-07T09:20:00+08:00,17.809999,18.32,17.690001,18.299999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.788999800000006,17.36799992000001,NaN,16.966799954999995,NaN,NaN,NaN,1.099954394067195
2013-10-08T09:20:00+08:00,18.24,18.440001,17.5,17.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.782999850000003,17.37359994000001,NaN,16.976399954999994,NaN,NaN,NaN,1.0885291516338238
2013-10-09T09:20:00+08:00,18.450001,18.59,18.049999,18.450001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.827499950000007,17.40359994000001,NaN,16.992299959999997,NaN,NaN,NaN,1.0822056408028364
2013-10-10T09:20:00+08:00,17.83,19.200001,17.83,18.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.896500000000007,17.401399920000006,NaN,17.007499959999997,NaN,NaN,NaN,1.1027624521740624
2013-10-11T09:20:00+08:00,16.620001,16.969999,16.41,16.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.871000000000006,17.37559992000001,NaN,17.014749959999996,NaN,NaN,NaN,1.150422277018772
2013-10-15T09:20:00+08:00,16.41,16.959999,16.23,16.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.876999950000005,17.349399940000012,NaN,17.024049959999996,NaN,NaN,NaN,1.1203920429460026
2013-10-16T09:20:00+08:00,17.049999,17.77,15.73,17.700001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.92650005000001,17.35859996000001,NaN,17.034299964999995,NaN,NaN,NaN,1.1860783255927168
2013-10-17T09:20:00+08:00,16.450001,16.93,16.35,16.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.933000100000008,17.37499994000001,NaN,17.040549964999997,NaN,NaN,NaN,1.1977870880503798
2013-10-18T09:20:00+08:00,16.18,16.379999,15.23,15.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.831000100000008,17.366199940000012,NaN,17.038399964999996,NaN,NaN,NaN,1.2336594389039242
2013-10-21T09:20:00+08:00,15.41,15.42,14.63,14.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.70700010000001,17.34159994000001,NaN,17.034649964999996,NaN,NaN,NaN,1.2019694789822153
2013-10-22T09:20:00+08:00,15.21,15.21,14.6,14.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.645000100000008,17.29619994000001,NaN,17.025499964999998,NaN,NaN,NaN,1.1596859447692
2013-10-23T09:20:00+08:00,14.74,16.33,14.41,16.059999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.61500005000001,17.289599940000013,NaN,17.02624996,NaN,NaN,NaN,1.2139940915714
2013-10-24T09:20:00+08:00,16.299999,16.690001,15.87,16.219999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.60300005000001,17.30199992000001,NaN,17.02329996,NaN,NaN,NaN,1.1858517278877285
2013-10-25T09:20:00+08:00,16.450001,16.709999,15.54,15.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.58450005000001,17.29099992000001,NaN,17.016349955,NaN,NaN,NaN,1.1847193901814623
2013-10-28T09:20:00+08:00,16.559999,16.629999,15.88,15.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.60150005000001,17.28619992000001,NaN,17.006849955,NaN,NaN,NaN,1.1593822194542152
2013-10-29T09:20:00+08:00,15.77,15.77,15,15.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.61250005000001,17.26459992000001,NaN,17.003449955,NaN,NaN,NaN,1.1422834894932
2013-10-30T09:20:00+08:00,15.26,15.35,14.73,15.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.519500000000008,17.22919990000001,NaN,17.001649955,NaN,NaN,NaN,1.1049775259579713
2013-10-31T09:20:00+08:00,15.15,15.16,14.69,14.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.422000000000008,17.175999920000006,NaN,17.001349955000002,NaN,NaN,NaN,1.0596219883895448
2013-11-01T09:20:00+08:00,14.91,15.07,14.18,14.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.312500000000007,17.07979990000001,NaN,16.998449954999998,NaN,NaN,NaN,1.047506132076006
2013-11-04T09:20:00+08:00,14.5,14.65,14.32,14.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.180999950000007,16.983399920000007,NaN,16.998449954999998,NaN,NaN,NaN,0.9969699797848627
2013-11-05T09:20:00+08:00,14.5,15.17,14.5,14.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.009000000000007,16.904199920000007,NaN,17.003349954999997,NaN,NaN,NaN,0.9743292669430869
2013-11-06T09:20:00+08:00,15.08,15.23,14.78,14.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.879000000000005,16.834399920000006,NaN,17.010049954999996,NaN,NaN,NaN,0.9368771764471522
2013-11-07T09:20:00+08:00,15.18,16.219999,14.92,15.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.708499950000004,16.764799920000005,NaN,17.015649954999997,NaN,NaN,NaN,0.9628144495580699
2013-11-08T09:20:00+08:00,15.05,15.27,14.81,15.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.559499950000006,16.680599920000006,NaN,17.020299954999995,NaN,NaN,NaN,0.9268991317324934
2013-11-11T09:20:00+08:00,15.73,16.4,15.46,15.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.523999950000004,16.58139992000001,NaN,17.026499955,NaN,NaN,NaN,0.9464063366087438
2013-11-12T09:20:00+08:00,15.67,16.23,15.59,16.139999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.489999900000004,16.508999900000006,NaN,17.033199949999997,NaN,NaN,NaN,0.9245201697081192
2013-11-13T09:20:00+08:00,15.92,16.65,15.92,16.389999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.424499800000001,16.455599900000006,NaN,17.040949944999998,NaN,NaN,NaN,0.9106258718718249
2013-11-14T09:20:00+08:00,16.18,16.190001,15.51,15.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.360499800000003,16.402999880000007,NaN,17.048499945,NaN,NaN,NaN,0.9084382381666946
2013-11-15T09:20:00+08:00,15.18,15.98,15.14,15.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.392999800000002,16.359799860000006,NaN,17.057399944999997,NaN,NaN,NaN,0.9035497925833592
2013-11-18T09:20:00+08:00,17.030001,18.209999,16.719999,17.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.525999800000003,16.33339986,NaN,17.078049944999997,NaN,NaN,NaN,1.0054390216845477
2013-11-19T09:20:00+08:00,17.92,18.110001,16.450001,16.709999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.611999750000004,16.30639986,NaN,17.095749939999997,NaN,NaN,NaN,1.0521933772785086
2013-11-20T09:20:00+08:00,16.780001,17.1,14.66,17.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.659999800000003,16.292599879999997,NaN,17.115349939999998,NaN,NaN,NaN,1.1513224217586153
2013-11-21T09:20:00+08:00,16.76,17.15,16.4,17.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.703999850000006,16.283399899999996,NaN,17.13944994,NaN,NaN,NaN,1.1226565344901427
2013-11-22T09:20:00+08:00,16.959999,17.57,16.870001,16.959999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.761999800000003,16.2865999,NaN,17.161299935,NaN,NaN,NaN,1.0924667105979897
2013-11-25T09:20:00+08:00,17.190001,17.42,16.459999,16.620001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.796999850000002,16.27919992,NaN,17.18034994,NaN,NaN,NaN,1.0830048741267049
2013-11-26T09:20:00+08:00,16.65,16.82,15.81,15.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.830499850000004,16.2649999,NaN,17.193749939999996,NaN,NaN,NaN,1.0777902402605117
2013-11-27T09:20:00+08:00,15.99,16.120001,15.19,15.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.867499850000005,16.24739992,NaN,17.205399939999996,NaN,NaN,NaN,1.0672338659561895
2013-11-28T09:20:00+08:00,15.7,16.1,15.63,15.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.918499850000003,16.227999939999997,NaN,17.221049939999997,NaN,NaN,NaN,1.024574304102176
2013-11-29T09:20:00+08:00,15.71,15.77,15.24,15.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.967499850000005,16.188399939999996,NaN,17.23099994,NaN,NaN,NaN,0.993533282380592
2013-12-02T09:20:00+08:00,16,16,15.42,15.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.029999850000003,16.154999939999996,NaN,17.236549939999996,NaN,NaN,NaN,0.9732809050676927
2013-12-03T09:20:00+08:00,15.92,15.93,15.54,15.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.064499850000004,16.141399939999996,NaN,17.24264994,NaN,NaN,NaN,0.9316179832771433
2013-12-04T09:20:00+08:00,16.139999,16.139999,15.71,15.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.114499850000005,16.12799994,NaN,17.25149994,NaN,NaN,NaN,0.9072166273287758
2013-12-05T09:20:00+08:00,16.09,16.219999,15.84,16.129999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.168999800000005,16.12139994,NaN,17.260899934999998,NaN,NaN,NaN,0.8695582253767206
2013-12-06T09:20:00+08:00,16.219999,16.49,15.57,16.370001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.227499850000004,16.125399960000003,NaN,17.27139994,NaN,NaN,NaN,0.8731612092783833
2013-12-09T09:20:00+08:00,15.87,16.360001,15.83,16.219999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.249999800000005,16.138199940000003,NaN,17.281799935000002,NaN,NaN,NaN,0.8493640514727844
2013-12-10T09:20:00+08:00,15.98,15.98,15.12,15.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.200999850000006,16.139399940000004,NaN,17.285549935000002,NaN,NaN,NaN,0.8672665477961571
2013-12-11T09:20:00+08:00,15.14,16.02,15.14,15.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.165499900000004,16.113999920000005,NaN,17.290299935,NaN,NaN,NaN,0.8681760800964315
2013-12-12T09:20:00+08:00,15.69,15.84,15.4,15.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.166499900000005,16.092199920000006,NaN,17.297899935,NaN,NaN,NaN,0.8375920743752578
2013-12-13T09:20:00+08:00,15.84,16.07,15.34,15.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.1694999,16.080999920000004,NaN,17.299699935,NaN,NaN,NaN,0.8299069262055967
2013-12-16T09:20:00+08:00,16.23,16.5,15.89,16.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.1074999,16.0655999,NaN,17.302299935,NaN,NaN,NaN,0.8141992886194825
2013-12-17T09:20:00+08:00,15.79,16.139999,15.79,15.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.067999950000004,16.01799992,NaN,17.30164994,NaN,NaN,NaN,0.796042196575234
2013-12-18T09:20:00+08:00,16.08,16.49,16,16.129999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.023499900000004,15.988799899999997,NaN,17.291599940000005,NaN,NaN,NaN,0.7798963253912886
2013-12-19T09:20:00+08:00,15.04,15.9,14.63,15.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.947999900000005,15.931599879999997,NaN,17.283799940000005,NaN,NaN,NaN,0.8313322307204823
2013-12-20T09:20:00+08:00,14.89,15.72,14.89,15.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.866499950000005,15.874599879999996,NaN,17.284499940000003,NaN,NaN,NaN,0.831237071383305
2013-12-23T09:20:00+08:00,14.81,15.24,14.5,14.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.767999900000003,15.837999879999998,NaN,17.282349940000007,NaN,NaN,NaN,0.8311487091416404
2013-12-24T09:20:00+08:00,15.45,15.56,14.21,14.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.695499900000005,15.792399879999998,NaN,17.270699935000007,NaN,NaN,NaN,0.8682095156315233
2013-12-27T09:20:00+08:00,15.13,15.96,14.78,14.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.645999900000003,15.735199859999996,NaN,17.264149935000006,NaN,NaN,NaN,0.9076231216578431
2013-12-30T09:20:00+08:00,15.09,15.18,14.64,14.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.594999900000005,15.692799859999996,NaN,17.260699935000005,NaN,NaN,NaN,0.8813643272537114
2013-12-31T09:20:00+08:00,14.54,14.57,13.54,13.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.507499900000004,15.658999859999996,NaN,17.251999935000008,NaN,NaN,NaN,0.9091240181641608
2014-01-02T09:20:00+08:00,13.82,14.13,13.74,13.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.410499900000005,15.636399859999997,NaN,17.247949935000005,NaN,NaN,NaN,0.8863294454381494
2014-01-03T09:20:00+08:00,14.12,15.76,14.05,15.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.409499900000005,15.647199859999999,NaN,17.252199935000007,NaN,NaN,NaN,0.9630201993354245
2014-01-06T09:20:00+08:00,15.84,16.32,15.31,15.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.383999900000003,15.635599879999997,NaN,17.254299935000006,NaN,NaN,NaN,0.9663758993828943
2014-01-07T09:20:00+08:00,15.71,15.73,15.15,15.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.346999950000006,15.618999899999997,NaN,17.252799935000006,NaN,NaN,NaN,0.9387776208555447
2014-01-08T09:20:00+08:00,15.33,15.34,14.75,15.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.281499900000004,15.604199899999996,NaN,17.253299935000005,NaN,NaN,NaN,0.9174363622230058
2014-01-09T09:20:00+08:00,15.03,15.59,14.81,15.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.237499950000005,15.592599899999996,NaN,17.253599935000004,NaN,NaN,NaN,0.9076194792070769
2014-01-10T09:20:00+08:00,15.4,15.43,15.01,15.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.249499950000004,15.594199899999996,NaN,17.240549935000004,NaN,NaN,NaN,0.8727895164065714
2014-01-13T09:20:00+08:00,15.47,15.74,15.25,15.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.231499950000005,15.598799899999994,NaN,17.232249935000006,NaN,NaN,NaN,0.8454474080918164
2014-01-14T09:20:00+08:00,15.54,15.59,15.05,15.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.200999950000005,15.603799899999995,NaN,17.22484993,NaN,NaN,NaN,0.823629736085258
2014-01-15T09:20:00+08:00,14.88,14.92,14.6,14.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.143499950000002,15.613399899999996,NaN,17.21789993,NaN,NaN,NaN,0.7976561835077397
2014-01-16T09:20:00+08:00,14.58,14.82,14.42,14.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.048499950000004,15.612599899999996,NaN,17.212349930000002,NaN,NaN,NaN,0.769252170400044
2014-01-17T09:20:00+08:00,14.49,14.67,13.86,13.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.945999950000004,15.592799899999997,NaN,17.202499930000002,NaN,NaN,NaN,0.7721627296571837
2014-01-20T09:20:00+08:00,14.44,14.88,14.23,14.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.863500000000005,15.582599899999996,NaN,17.19614993,NaN,NaN,NaN,0.7891511061102421
2014-01-21T09:20:00+08:00,14.48,14.58,14.05,14.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.799000000000003,15.567799899999995,NaN,17.191899930000005,NaN,NaN,NaN,0.7706403128166534
2014-01-22T09:20:00+08:00,14.37,14.38,13.91,13.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.730000000000004,15.542799899999999,NaN,17.188199930000003,NaN,NaN,NaN,0.749166004758321
2014-01-23T09:20:00+08:00,14.04,14.42,13.76,14.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.717500000000005,15.515399899999998,NaN,17.184999930000004,NaN,NaN,NaN,0.7427970044184409
2014-01-24T09:20:00+08:00,14.26,15.3,14.2,15.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.748500000000003,15.495799919999998,NaN,17.188249930000005,NaN,NaN,NaN,0.7683115041028381
2014-01-27T09:20:00+08:00,18.139999,18.190001,17.26,17.549999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.883999950000007,15.518999919999999,NaN,17.191199930000003,NaN,NaN,NaN,0.9298607538097781
2014-01-28T09:20:00+08:00,17.780001,18.360001,17.09,17.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.035499950000005,15.562799919999998,NaN,17.195899930000007,NaN,NaN,NaN,0.9541564856805083
2014-01-29T09:20:00+08:00,17.15,17.17,16.790001,17.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.216499950000005,15.588399919999997,NaN,17.197949930000004,NaN,NaN,NaN,0.9610023795604719
2014-01-30T09:20:00+08:00,18.129999,18.700001,17.860001,18.299999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.441499900000002,15.602599899999998,NaN,17.208749930000007,NaN,NaN,NaN,1.002359423877581
2014-02-04T09:20:00+08:00,21.110001,22.360001,20.719999,22.110001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.770499950000001,15.710599939999998,NaN,17.237749940000004,NaN,NaN,NaN,1.2207624650291824
2014-02-05T09:20:00+08:00,21.08,22.620001,20.719999,22.030001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.098000000000003,15.810799959999997,NaN,17.265099950000007,NaN,NaN,NaN,1.2692795746699548
2014-02-06T09:20:00+08:00,21.26,21.58,20.93,20.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.375000000000004,15.887399959999996,NaN,17.280599950000006,NaN,NaN,NaN,1.257188247907815
2014-02-07T09:20:00+08:00,20.16,20.18,19.280001,19.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.6085,15.942799979999995,NaN,17.290999950000003,NaN,NaN,NaN,1.2852461587715425
2014-02-10T09:20:00+08:00,19.809999,20.09,19.07,19.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.817,16.00059996,NaN,17.299849950000002,NaN,NaN,NaN,1.266300004573575
2014-02-11T09:20:00+08:00,18.73,18.73,18.280001,18.389999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.96649995,16.048599939999995,NaN,17.303399945000002,NaN,NaN,NaN,1.2637070756754627
2014-02-12T09:20:00+08:00,18.129999,18.139999,16.4,17.450001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.073,16.080999959999996,NaN,17.304799950000003,NaN,NaN,NaN,1.3155850702700727
2014-02-13T09:20:00+08:00,17.530001,17.959999,17.360001,17.629999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.20149995,16.11699994,NaN,17.30774994,NaN,NaN,NaN,1.2644717081079246
2014-02-14T09:20:00+08:00,17.08,17.34,16.5,16.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.295999950000002,16.14479994,NaN,17.30524994,NaN,NaN,NaN,1.2548665146716445
2014-02-17T09:20:00+08:00,16.620001,16.879999,16.58,16.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.407499950000002,16.163599939999997,NaN,17.305599935,NaN,NaN,NaN,1.1866616921950985
2014-02-18T09:20:00+08:00,16.77,17.01,16.5,16.799999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.5539999,16.188599919999998,NaN,17.307399925,NaN,NaN,NaN,1.138328714181163
2014-02-19T09:20:00+08:00,16.85,16.91,16.25,16.620001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.66099995,16.20119994,NaN,17.307699935000002,NaN,NaN,NaN,1.1041623774539373
