time,open,high,low,close,HV
2018-11-03T08:00:00+08:00,199.93,200.2,197.95,198.78,103.35564540831973
2018-11-04T08:00:00+08:00,198.34,217.21,197.61,210.28,89.1577260283029
2018-11-05T08:00:00+08:00,210.47,212,205.04,208.81,89.15605225310313
2018-11-06T08:00:00+08:00,208.58,219.07,206.96,218.24,88.45615553466308
2018-11-07T08:00:00+08:00,218.55,222.98,215.29,216.6,85.87198823809807
2018-11-08T08:00:00+08:00,216.4,218.15,209.27,210.14,86.20182763598694
2018-11-09T08:00:00+08:00,210.1,212.27,206.01,208.05,86.24103245368555
2018-11-10T08:00:00+08:00,207.81,212.5,207.6,210.38,84.88770675740376
2018-11-11T08:00:00+08:00,210.62,211.2,206.11,210.03,84.81760106145052
2018-11-12T08:00:00+08:00,209.45,211.25,206.92,208.83,77.04337620887804
2018-11-13T08:00:00+08:00,208.64,208.83,202.71,203.43,77.25015793865893
2018-11-14T08:00:00+08:00,203.11,204.83,165.01,178.04,82.2844143908604
2018-11-15T08:00:00+08:00,178.08,181,165.14,178.6,82.29259584681719
2018-11-16T08:00:00+08:00,178.47,179.41,169.25,172.11,77.95465055404073
2018-11-17T08:00:00+08:00,172.62,176,170.45,172.4,76.35606934569364
2018-11-18T08:00:00+08:00,172.53,179.95,172.15,175.99,76.55565699977888
2018-11-19T08:00:00+08:00,175.95,175.95,142.27,145.31,87.45545574780171
2018-11-20T08:00:00+08:00,145.22,149.35,121.61,127.36,88.61530100353116
2018-11-21T08:00:00+08:00,127.76,137.46,122.37,134.44,89.87774384708082
2018-11-22T08:00:00+08:00,134.78,136.6,122.42,123.4,91.51179104405051
2018-11-23T08:00:00+08:00,123.39,125.14,116.18,121.33,90.42851496152157
2018-11-24T08:00:00+08:00,121.24,125.99,106.81,110.26,92.51078867706602
2018-11-25T08:00:00+08:00,110.36,119.06,98.11,113.59,93.02632652667772
2018-11-26T08:00:00+08:00,113.55,117.59,102.69,106.82,91.96375316632673
2018-11-27T08:00:00+08:00,107.02,111.22,99,108.47,92.05945351088812
2018-11-28T08:00:00+08:00,108.67,125.57,108.51,121.81,96.34957716835812
2018-11-29T08:00:00+08:00,121.85,123.21,113.05,116.46,96.61860086806843
2018-11-30T08:00:00+08:00,116.6,119.08,108.83,111.9,96.86780249372634
2018-12-01T08:00:00+08:00,111.82,119.74,109.99,116.8,97.75955172330744
2018-12-02T08:00:00+08:00,116.83,119.35,113.95,114.91,97.69292074098632
2018-12-03T08:00:00+08:00,114.92,115.65,104.36,107.28,98.57435654846905
2018-12-04T08:00:00+08:00,107.34,112.18,104.16,108.8,98.35395868919925
2018-12-05T08:00:00+08:00,108.47,109.12,100.21,100.67,99.64473541900091
2018-12-06T08:00:00+08:00,100.59,103.01,88.86,89.16,102.96781096330338
2018-12-07T08:00:00+08:00,89.39,109.43,81.19,92.5,103.49040662004826
2018-12-08T08:00:00+08:00,92.44,97.51,83.7,90.07,103.50696724624507
2018-12-09T08:00:00+08:00,90.04,98.41,88.09,92.63,104.04867194662374
2018-12-10T08:00:00+08:00,92.7,94.6,87.32,89.27,96.78213601280436
2018-12-11T08:00:00+08:00,89.2,91.02,85,86.9,96.18868642934103
2018-12-12T08:00:00+08:00,86.93,91.01,86,89.09,96.46554670794849
2018-12-13T08:00:00+08:00,89.09,90.24,83.7,85.31,96.7091158959425
2018-12-14T08:00:00+08:00,85.24,85.91,80.9,82.91,94.78699348159152
2018-12-15T08:00:00+08:00,82.9,84.15,80.99,83.08,94.76376591198657
2018-12-16T08:00:00+08:00,82.94,86.65,82.94,83.76,94.93025719650417
2018-12-17T08:00:00+08:00,83.77,96.78,83.5,93.98,100.08937074605736
2018-12-18T08:00:00+08:00,93.87,101.59,91.49,100.89,102.08188469637396
2018-12-19T08:00:00+08:00,100.91,108.13,98.25,99.27,101.9145745982315
2018-12-20T08:00:00+08:00,99.46,117,98,114.54,108.72083005692912
2018-12-21T08:00:00+08:00,114.47,118.94,105.05,107.71,109.45393750339687
2018-12-22T08:00:00+08:00,107.57,116.39,105.46,115.6,111.22099328465164
2018-12-23T08:00:00+08:00,115.69,133,115.69,129.73,115.30864016780934
2018-12-24T08:00:00+08:00,129.41,159.11,129.41,139,116.80867890719585
2018-12-25T08:00:00+08:00,139.03,140.01,120.62,128.81,118.02075037249035
2018-12-26T08:00:00+08:00,128.92,136.76,123.28,130.53,118.10325340168107
2018-12-27T08:00:00+08:00,130.37,131.77,112.3,114.6,121.81410323265717
2018-12-28T08:00:00+08:00,114.6,138.82,113.14,136.94,129.87030643001265
2018-12-29T08:00:00+08:00,136.76,150.04,121.7,134.02,129.8928784452138
2018-12-30T08:00:00+08:00,134.06,140.35,128.65,138.56,130.21528654426362
2018-12-31T08:00:00+08:00,138.84,139.01,128.42,130.67,130.8198257279474
2019-01-01T08:00:00+08:00,130.72,141.25,129.5,139.75,132.00447339942642
2019-01-02T08:00:00+08:00,139.77,156.8,138.54,153.35,134.1997274515174
2019-01-03T08:00:00+08:00,153.38,154.73,144.09,147.02,133.65499545383062
2019-01-04T08:00:00+08:00,147.08,156.48,145.02,152.98,134.1209951213074
2019-01-05T08:00:00+08:00,153.59,160.95,152.31,153.85,133.588613822857
2019-01-06T08:00:00+08:00,153.89,159.66,148.47,156,133.67458180425461
2019-01-07T08:00:00+08:00,155.99,157.24,148.53,150.66,133.73059824192762
2019-01-08T08:00:00+08:00,150.64,153,146.55,149.01,133.73288733742703
2019-01-09T08:00:00+08:00,149.05,153,147.7,149.56,133.68868773855192
2019-01-10T08:00:00+08:00,149.5,151.1,122.21,126.45,139.43965860232555
2019-01-11T08:00:00+08:00,126.42,128.74,121.52,125.93,139.44212818884913
2019-01-12T08:00:00+08:00,125.78,127.37,123.37,124.56,139.37376829265864
2019-01-13T08:00:00+08:00,124.13,125.52,113.46,115.25,136.97881878611128
2019-01-14T08:00:00+08:00,115.42,131.47,115.24,128.33,139.80920075396753
2019-01-15T08:00:00+08:00,128.34,130.59,116.68,120.04,140.4055082155088
2019-01-16T08:00:00+08:00,119.98,127.77,119.29,122.14,140.5098717583483
2019-01-17T08:00:00+08:00,122.22,123.9,116.97,122.52,140.37531090110048
2019-01-18T08:00:00+08:00,122.47,122.73,118.22,119.35,132.6969991117216
2019-01-19T08:00:00+08:00,119.62,127,118.7,123.09,129.02295912660253
2019-01-20T08:00:00+08:00,123.02,123.89,115.49,117.48,128.7788426451977
2019-01-21T08:00:00+08:00,117.46,118.24,113.44,115.86,127.13564831073562
2019-01-22T08:00:00+08:00,115.8,119.98,111.01,118,127.16007876328885
2019-01-23T08:00:00+08:00,117.93,118.96,114.91,116.56,124.97874178072989
2019-01-24T08:00:00+08:00,116.38,117.17,113.5,116.5,124.77310158230425
2019-01-25T08:00:00+08:00,116.5,117.12,114.12,114.79,123.884267828114
2019-01-26T08:00:00+08:00,114.76,117.64,114.57,114.95,123.83445754978207
2019-01-27T08:00:00+08:00,114.83,115.8,110.32,111.33,120.72304021982671
2019-01-28T08:00:00+08:00,111.46,112.14,100.9,105.47,120.94395916339087
2019-01-29T08:00:00+08:00,105.49,105.95,102.1,104.1,120.60454506694283
2019-01-30T08:00:00+08:00,103.91,109.4,102.89,107.6,120.41059806459421
2019-01-31T08:00:00+08:00,107.6,110.07,104.78,105.81,120.41413780023555
2019-02-01T08:00:00+08:00,105.84,107.62,103,106.03,119.24519470762749
2019-02-02T08:00:00+08:00,105.91,110,105.04,109.24,119.4219905379269
2019-02-03T08:00:00+08:00,109.37,110.02,104.44,105.91,118.1117923832264
2019-02-04T08:00:00+08:00,105.8,107.91,105.3,105.95,114.13171014928689
2019-02-05T08:00:00+08:00,105.92,106.6,105.14,106,113.82069180839876
2019-02-06T08:00:00+08:00,106.01,106.42,100,103.32,113.80531231706352
2019-02-07T08:00:00+08:00,103.28,104.88,102.6,103.3,113.62621094124012
2019-02-08T08:00:00+08:00,103.19,121.67,102.38,118.19,117.74176335467624
2019-02-09T08:00:00+08:00,118.07,119.97,116.54,117.92,117.49371129086612
2019-02-10T08:00:00+08:00,117.83,125.1,114.83,123.94,117.90615337869666
2019-02-11T08:00:00+08:00,123.88,124.04,118.11,119.43,117.75757545728689
2019-02-12T08:00:00+08:00,119.37,122.3,117,120.93,117.46104870426096
2019-02-13T08:00:00+08:00,120.74,125.12,119.5,120.61,117.47699038753368
2019-02-14T08:00:00+08:00,120.66,123.34,118.89,119.28,117.55189709227501
2019-02-15T08:00:00+08:00,119.25,123.4,119,120.45,114.37757486637747
2019-02-16T08:00:00+08:00,120.48,123.71,120.4,121.68,113.17743801902158
2019-02-17T08:00:00+08:00,121.64,134.38,121.3,132.28,114.75904622757697
2019-02-18T08:00:00+08:00,132.15,147.91,131,144.52,111.48738605690194
2019-02-19T08:00:00+08:00,144.79,149.21,141.5,142.62,110.3858493688074
2019-02-20T08:00:00+08:00,142.6,148.62,139.01,147.03,109.35583477108479
2019-02-21T08:00:00+08:00,146.98,149.5,141.61,144.3,105.91613965810585
2019-02-22T08:00:00+08:00,144.13,147.52,142.11,146.4,104.641784407667
2019-02-23T08:00:00+08:00,146.77,160,144.8,157.42,104.30545592583739
2019-02-24T08:00:00+08:00,157.46,165.76,131.4,131.84,113.2366488017641
2019-02-25T08:00:00+08:00,131.54,141.98,131.42,137.63,108.95171089598007
2019-02-26T08:00:00+08:00,137.42,138.07,132.05,135.9,99.92320446117199
2019-02-27T08:00:00+08:00,135.44,139.83,125.66,134.06,99.83861447589912
2019-02-28T08:00:00+08:00,134.12,139.05,131.65,134.34,99.49637224693514
2019-03-01T08:00:00+08:00,134.5,137.6,133.77,134.83,98.44392785443512
2019-03-02T08:00:00+08:00,134.7,135.48,129.55,132.19,97.15093326092126
2019-03-03T08:00:00+08:00,132.44,134.42,127.34,129.63,94.40033465436203
2019-03-04T08:00:00+08:00,129.73,130.36,122.52,125.16,94.23688114556091
2019-03-05T08:00:00+08:00,125.32,137.64,124.75,136.18,96.07422641710271
2019-03-06T08:00:00+08:00,136.22,140.13,133.25,137.04,96.0773563922175
2019-03-07T08:00:00+08:00,137.11,139.8,134.65,136.1,96.00372966437061
2019-03-08T08:00:00+08:00,136.45,138.59,128.85,132.8,95.82435041448993
2019-03-09T08:00:00+08:00,132.64,138.2,132.03,136.33,96.04644701146955
2019-03-10T08:00:00+08:00,136.16,136.83,133.31,134.59,96.07743697876096
2019-03-11T08:00:00+08:00,134.8,135.43,130.46,131.94,86.89342289198018
2019-03-12T08:00:00+08:00,131.98,134.37,127.35,132.67,86.89281382794974
2019-03-13T08:00:00+08:00,132.76,132.76,130.12,131.16,86.89710382742794
2019-03-14T08:00:00+08:00,131.01,135.08,128.66,131.3,84.67306246164111
2019-03-15T08:00:00+08:00,131.38,136.93,131.36,135.77,80.92402441740691
2019-03-16T08:00:00+08:00,135.93,143.85,135.79,140.38,79.52113874528071
2019-03-17T08:00:00+08:00,140.28,140.38,135.55,138.15,79.56363560185449
2019-03-18T08:00:00+08:00,138.1,141.34,135.42,136.86,79.61218617085646
2019-03-19T08:00:00+08:00,136.82,138.75,136.3,138.08,79.32190680576892
2019-03-20T08:00:00+08:00,137.87,139.31,135.26,138.71,79.00874808506936
2019-03-21T08:00:00+08:00,138.67,139.11,132,134.49,78.51119995444418
2019-03-22T08:00:00+08:00,134.3,137.01,134,135.6,78.4208688251042
2019-03-23T08:00:00+08:00,135.51,137.7,135.2,136.63,78.33420003414133
2019-03-24T08:00:00+08:00,136.32,136.54,134.15,135.29,78.30874060939898
2019-03-25T08:00:00+08:00,135.31,136.25,130.6,133.28,78.42211612644759
2019-03-26T08:00:00+08:00,133.06,133.93,131.46,133.1,78.31340267851876
2019-03-27T08:00:00+08:00,133.12,139.63,132.98,138.97,78.9422220516211
2019-03-28T08:00:00+08:00,139.07,139.07,135.78,137.35,78.54765117176143
2019-03-29T08:00:00+08:00,137.35,143.18,137,142.79,77.68735611259677
2019-03-30T08:00:00+08:00,142.76,145.5,139.91,142.27,77.58772562753191
2019-03-31T08:00:00+08:00,142.27,142.3,140.08,141.02,77.34873238375998
2019-04-01T08:00:00+08:00,141.02,142.95,138.27,141,77.17709560000274
2019-04-02T08:00:00+08:00,141.02,168.72,140.7,164.58,85.43011088745617
2019-04-03T08:00:00+08:00,164.65,180.03,152.42,160.89,85.55398000395006
2019-04-04T08:00:00+08:00,160.86,164.97,152.95,157.72,85.30220606961254
2019-04-05T08:00:00+08:00,157.7,168.64,156.2,166.06,85.98848585806651
2019-04-06T08:00:00+08:00,165.62,173.06,160,166,85.99286389338484
2019-04-07T08:00:00+08:00,165.82,176.57,164.11,174.9,86.2778773937874
2019-04-08T08:00:00+08:00,174.93,187.26,173.66,180.72,86.44541189127628
2019-04-09T08:00:00+08:00,180.71,180.84,174.19,175.59,81.10797941492122
2019-04-10T08:00:00+08:00,175.63,185.71,167,177.7,81.08783129388618
2019-04-11T08:00:00+08:00,177.71,178,160.33,164.96,82.75706012338188
2019-04-12T08:00:00+08:00,165.03,167.57,159.17,164.11,82.14161309756106
2019-04-13T08:00:00+08:00,163.98,166.1,161.85,163.65,82.14537340422252
2019-04-14T08:00:00+08:00,164.26,169.36,161.5,168,82.28449350171917
2019-04-15T08:00:00+08:00,168,169.57,156.02,159.91,83.28060614078656
2019-04-16T08:00:00+08:00,159.92,168.08,159.47,166.52,83.72833200851717
2019-04-17T08:00:00+08:00,166.05,168.67,164.44,166.74,83.72566177373977
2019-04-18T08:00:00+08:00,166.46,176.37,166.08,174.17,82.0066332495413
2019-04-19T08:00:00+08:00,174.01,174.33,169.09,173.66,79.32030641999471
2019-04-20T08:00:00+08:00,173.99,177.92,170.75,173.5,79.22353523750957
2019-04-21T08:00:00+08:00,173.72,174.29,166.13,169.87,79.15148240462752
2019-04-22T08:00:00+08:00,169.62,174,168.32,171.47,78.99304065799387
2019-04-23T08:00:00+08:00,171.4,177.07,168.7,170.3,78.97495126932006
2019-04-24T08:00:00+08:00,170.2,171.07,160.28,165.74,77.34297582733933
2019-04-25T08:00:00+08:00,165.49,166.33,146.17,152,67.13241813093634
2019-04-26T08:00:00+08:00,152.04,155.78,148.6,153.1,66.38202000513047
2019-04-27T08:00:00+08:00,153.7,158.55,152.5,155.68,66.38231083061162
2019-04-28T08:00:00+08:00,155.71,156.49,152.33,153.13,66.4280479274381
2019-04-29T08:00:00+08:00,152.99,154.6,148.1,152.42,66.44926411582884
2019-04-30T08:00:00+08:00,152.46,161.17,152.44,160.06,67.42809764099766
2019-05-01T08:00:00+08:00,160.27,162.82,156.52,158.3,67.2836417667675
2019-05-02T08:00:00+08:00,158.48,160.78,155.2,158.52,67.05102846191672
2019-05-03T08:00:00+08:00,158.52,169,157.7,164.82,66.91451163692516
2019-05-04T08:00:00+08:00,164.82,169,157.75,161.95,64.10546897665037
2019-05-05T08:00:00+08:00,162.01,163.58,155.47,161.35,64.11983819891745
2019-05-06T08:00:00+08:00,161.36,175.98,157.63,171.21,65.54491164451363
2019-05-07T08:00:00+08:00,171.21,180.74,165.02,166.15,65.70191489729503
2019-05-08T08:00:00+08:00,166.32,172.01,162.25,169.61,65.5990775654951
2019-05-09T08:00:00+08:00,169.69,173.5,165.23,170.18,65.47094536243809
2019-05-10T08:00:00+08:00,170.28,176.12,167.41,172.3,65.232705433065
2019-05-11T08:00:00+08:00,172.21,207,172.04,192,70.00075887157
2019-05-12T08:00:00+08:00,192,204.19,182.64,188.26,70.1553373617166
2019-05-13T08:00:00+08:00,188.07,208.9,185.64,196.47,70.7127166831546
2019-05-14T08:00:00+08:00,196.37,220.99,194.99,217.5,74.1667336591336
2019-05-15T08:00:00+08:00,217.48,250.8,217.29,248.79,80.15625098121302
2019-05-16T08:00:00+08:00,248.87,281,242,264.51,80.88299564805067
2019-05-17T08:00:00+08:00,264.5,269.55,214,244.09,83.7719092316779
2019-05-18T08:00:00+08:00,244.55,248.33,231.2,234.03,84.722236943539
2019-05-19T08:00:00+08:00,233.41,264.76,232.58,261.34,88.27859162005176
2019-05-20T08:00:00+08:00,260.71,260.71,238.88,252.38,88.39790524047652
2019-05-21T08:00:00+08:00,252.51,264.56,247.67,254.77,88.3965125287138
2019-05-22T08:00:00+08:00,254.68,261.41,239.59,243.64,89.41967982639768
2019-05-23T08:00:00+08:00,243.56,248.48,231.2,245.79,89.28856824805264
2019-05-24T08:00:00+08:00,245.65,256.33,242.44,249.65,89.08229505983772
2019-05-25T08:00:00+08:00,249.66,259.01,248.34,251.95,89.03458378524452
2019-05-26T08:00:00+08:00,251.38,272.9,245.98,268.21,89.58974120413521
2019-05-27T08:00:00+08:00,268.5,279.98,264.75,271.79,89.41312914707886
2019-05-28T08:00:00+08:00,271.18,276.51,265.37,271,89.21579594294674
2019-05-29T08:00:00+08:00,270.89,274.47,256.56,269.29,89.24439972485423
2019-05-30T08:00:00+08:00,269.35,289.04,239.33,254.37,90.65011009449157
2019-05-31T08:00:00+08:00,254.37,268.86,245.07,267.07,91.1096834085917
2019-06-01T08:00:00+08:00,268.37,274.86,260.88,264.56,83.88649935975026
2019-06-02T08:00:00+08:00,264.04,274.7,264.04,269.42,83.5750010565828
2019-06-03T08:00:00+08:00,269.28,270.36,247.11,249.5,85.88266649989497
2019-06-04T08:00:00+08:00,249.16,250.99,232.2,240.66,85.83219804720522
2019-06-05T08:00:00+08:00,240.97,249.3,237.66,246.18,85.91025255702287
2019-06-06T08:00:00+08:00,245.57,251.22,235.33,249.46,85.17578576503158
2019-06-07T08:00:00+08:00,249.55,254.57,244.92,249.35,84.9265099391103
2019-06-08T08:00:00+08:00,249.35,250.96,241.57,244.43,84.73697854956109
2019-06-09T08:00:00+08:00,244.1,245.71,223,231.73,85.93216512743307
2019-06-10T08:00:00+08:00,231.27,248.72,227.47,247.81,85.00005948563252
2019-06-11T08:00:00+08:00,247.85,249.53,236.91,245.25,85.05424666306318
2019-06-12T08:00:00+08:00,245.46,263.68,243,262.54,86.33186710115667
2019-06-13T08:00:00+08:00,262.73,264.5,254.18,255.14,86.66344952954614
2019-06-14T08:00:00+08:00,255.45,266.29,252.33,263.71,85.74431784204766
2019-06-15T08:00:00+08:00,263.75,273.64,261.71,269.29,85.43076232449418
2019-06-16T08:00:00+08:00,269.27,279.2,263.2,268.19,85.46680707148796
2019-06-17T08:00:00+08:00,268.41,275.83,267.65,273.94,85.07286443003156
2019-06-18T08:00:00+08:00,273.74,274.03,260.58,264.24,85.70435334439208
2019-06-19T08:00:00+08:00,264.17,270.35,263.41,269,85.72185611344078
2019-06-20T08:00:00+08:00,268.99,274.55,266.38,272.01,85.43312292086341
2019-06-21T08:00:00+08:00,272.21,297.1,272.21,295.93,87.45522359721195
2019-06-22T08:00:00+08:00,296.14,315.4,293.39,308.32,87.70755550461126
2019-06-23T08:00:00+08:00,308.87,318.28,303.59,306.39,87.31923986680742
2019-06-24T08:00:00+08:00,305.93,313.42,295.38,310.98,83.93887185534305
2019-06-25T08:00:00+08:00,311.12,317.55,305.81,316.88,83.94705953114179
2019-06-26T08:00:00+08:00,316.26,363.18,310,334.78,84.59267960450616
2019-06-27T08:00:00+08:00,334.49,343.44,274.23,293.57,91.39982615431757
2019-06-28T08:00:00+08:00,293.78,312.77,288,309.87,91.92010998694796
2019-06-29T08:00:00+08:00,309.28,323.8,291.12,318,91.52682915294076
2019-06-30T08:00:00+08:00,317,323,285.77,289.95,94.84154749670775
2019-07-01T08:00:00+08:00,290.45,301.28,261.38,293.81,94.81968974914996
2019-07-02T08:00:00+08:00,293.68,296.09,271.03,291.36,94.65520819619037
2019-07-03T08:00:00+08:00,291.59,303.5,289.46,301.98,94.62699704808291
2019-07-04T08:00:00+08:00,302.19,304,280.28,282.77,96.38820690990083
2019-07-05T08:00:00+08:00,282.32,295.17,280,287.95,95.61285147177867
2019-07-06T08:00:00+08:00,287.76,298.16,285.05,287.65,95.16173481986073
2019-07-07T08:00:00+08:00,287.65,310.7,284.01,306.59,96.05912798279357
2019-07-08T08:00:00+08:00,306.9,315,302.38,313.21,96.08583115860641
2019-07-09T08:00:00+08:00,313.11,318.7,302.95,307.6,96.33153733880908
2019-07-10T08:00:00+08:00,307.38,314.98,280.19,288.73,94.77557292664874
2019-07-11T08:00:00+08:00,288.18,288.18,262.02,269.01,96.45167822698897
2019-07-12T08:00:00+08:00,268.79,279.67,265.91,275.66,96.13137666568531
2019-07-13T08:00:00+08:00,275.67,275.9,261.97,269.06,93.37187751226269
2019-07-14T08:00:00+08:00,269.23,269.84,191.91,225.89,97.55160430921572
2019-07-15T08:00:00+08:00,226.25,235.76,202.27,228.65,96.35794359376052
2019-07-16T08:00:00+08:00,228.29,234.68,190.41,198.44,100.45795725795378
2019-07-17T08:00:00+08:00,198.7,220,192.01,211.47,101.30710826291974
2019-07-18T08:00:00+08:00,211.82,230.01,206.32,226.03,98.89796629820593
2019-07-19T08:00:00+08:00,226.1,226.66,213.15,221.34,98.67834430232404
2019-07-20T08:00:00+08:00,221.44,236.52,220.35,228.66,99.00514411880508
2019-07-21T08:00:00+08:00,228.11,229.78,217.24,225.28,98.48733552822394
2019-07-22T08:00:00+08:00,226.15,228.3,211.34,217.13,98.83468762386948
2019-07-23T08:00:00+08:00,216.75,219.23,208.5,211.96,98.8801324734295
2019-07-24T08:00:00+08:00,211.99,218.22,200.59,216.57,99.01651222941969
2019-07-25T08:00:00+08:00,216.48,226,215.51,219.17,97.7592847252856
2019-07-26T08:00:00+08:00,219.09,220.87,212.51,219.21,97.67628514699989
2019-07-27T08:00:00+08:00,218.89,223.74,202.01,206.88,98.57475965896033
2019-07-28T08:00:00+08:00,207.51,213.34,197.81,211.14,98.76091973417508
2019-07-29T08:00:00+08:00,211.48,215.49,205.51,210.81,97.87981220561745
2019-07-30T08:00:00+08:00,211.24,214.89,204.08,209.81,97.02661480339769
2019-07-31T08:00:00+08:00,209.65,218.9,209.65,218.68,97.6488695775862
2019-08-01T08:00:00+08:00,218.87,219.43,210.98,217.72,97.50422433213613
2019-08-02T08:00:00+08:00,217.53,222.98,214.74,217.62,95.78745417208371
2019-08-03T08:00:00+08:00,217.63,224.8,216.58,222.03,95.56633434392124
2019-08-04T08:00:00+08:00,222.04,223.76,217.42,223,95.39109763326405
2019-08-05T08:00:00+08:00,223.39,237.29,223.39,232.92,95.9644893950934
2019-08-06T08:00:00+08:00,232.76,239.62,222.35,225.92,96.23260058551885
2019-08-07T08:00:00+08:00,225.84,231.17,220.24,226,96.1259723572889
2019-08-08T08:00:00+08:00,226.17,226.51,214.7,220.97,95.40322765823714
2019-08-09T08:00:00+08:00,221.04,221.3,206.68,210.59,94.57392861487091
2019-08-10T08:00:00+08:00,210.63,214.82,198.23,206.46,94.64847199201589
2019-08-11T08:00:00+08:00,205.99,216.54,205.73,216.02,93.76635562874515
2019-08-12T08:00:00+08:00,216.11,216.38,209.27,211.18,93.68003058548494
2019-08-13T08:00:00+08:00,211.16,211.27,202.86,208.49,93.27288426811835
2019-08-14T08:00:00+08:00,208.44,209.17,181.5,186.12,96.82171765397727
2019-08-15T08:00:00+08:00,186.43,189.91,173.35,188.31,96.91917194525321
2019-08-16T08:00:00+08:00,188.03,188.09,178,185.27,96.71483124075233
2019-08-17T08:00:00+08:00,185.5,186.83,182,185.51,96.45205431150762
2019-08-18T08:00:00+08:00,185.77,198,183.27,194.72,97.19790106718104
2019-08-19T08:00:00+08:00,194.54,203.68,192.85,202.4,97.71497960282714
2019-08-20T08:00:00+08:00,202.4,202.87,194.45,196.41,95.33725606855155
2019-08-21T08:00:00+08:00,196.53,197.03,180,187.17,95.10991050379663
2019-08-22T08:00:00+08:00,187.66,195.07,182.56,190.81,95.34805975379935
2019-08-23T08:00:00+08:00,190.27,197.6,188.72,194.51,95.4168973900221
2019-08-24T08:00:00+08:00,194.32,194.32,185.89,191.06,95.21608028176243
2019-08-25T08:00:00+08:00,190.72,192.63,182.98,186.45,93.97277405455159
2019-08-26T08:00:00+08:00,186.83,194.66,185.66,188.38,89.08114519852369
2019-08-27T08:00:00+08:00,188.13,188.95,184.5,187.45,87.76511660627202
2019-08-28T08:00:00+08:00,186.86,187.97,165.84,172.83,89.11933941605844
2019-08-29T08:00:00+08:00,172.65,173.76,163.62,168.92,86.81222767329773
2019-08-30T08:00:00+08:00,169.04,170.35,165.51,168.33,86.64792273202632
2019-08-31T08:00:00+08:00,168.12,174.83,165.9,171.87,86.96003457075065
2019-09-01T08:00:00+08:00,172,173.75,167.65,171.27,86.26235050906136
2019-09-02T08:00:00+08:00,171.48,181.93,170.45,178.75,86.03700397304505
2019-09-03T08:00:00+08:00,178.77,183.06,174.03,178.91,85.82549439187586
2019-09-04T08:00:00+08:00,178.57,180.28,173.35,174.91,85.88227688340537
2019-09-05T08:00:00+08:00,174.75,177.77,169.59,174.62,84.0132834048793
2019-09-06T08:00:00+08:00,173.87,178.65,165,169.09,83.84179760082537
2019-09-07T08:00:00+08:00,169.12,181.07,168.33,178.3,85.231757077236
2019-09-08T08:00:00+08:00,178.49,184.48,176.36,181.48,84.3952201691006
2019-09-09T08:00:00+08:00,181.49,187.99,175.83,180.57,82.92853138304477
2019-09-10T08:00:00+08:00,180.62,184.59,176.38,179.76,82.57041644254444
2019-09-11T08:00:00+08:00,179.84,182.32,173.9,178.33,82.4611793696126
2019-09-12T08:00:00+08:00,178.42,182.7,176.45,180.72,71.2115159078003
2019-09-13T08:00:00+08:00,181.35,181.94,177.59,181.3,71.12388609268491
2019-09-14T08:00:00+08:00,181.5,189.21,180.17,188.73,63.14440961611801
2019-09-15T08:00:00+08:00,188.93,190.88,186.46,189.54,61.09575200442671
2019-09-16T08:00:00+08:00,189.34,199.54,188.4,197.82,59.73554957450574
2019-09-17T08:00:00+08:00,197.75,215.26,196.04,207.83,60.859017746136786
2019-09-18T08:00:00+08:00,207.98,217.42,207.89,210.25,60.36930202009599
2019-09-19T08:00:00+08:00,210.04,224.68,201.88,220.78,61.505898868867654
2019-09-20T08:00:00+08:00,221.27,222.01,211.55,218.11,60.90793427768238
2019-09-21T08:00:00+08:00,218.43,221.17,213.51,214.77,60.73532232292974
2019-09-22T08:00:00+08:00,215.29,215.32,206.06,211.17,60.642636147554
2019-09-23T08:00:00+08:00,211.46,211.71,198.34,201.04,61.71683023215943
2019-09-24T08:00:00+08:00,201.16,202.73,152.71,166.9,76.4736576912322
2019-09-25T08:00:00+08:00,166.17,175.06,162.27,169.97,75.50338566131857
2019-09-26T08:00:00+08:00,169.84,171,152.26,165.71,75.46072710848536
2019-09-27T08:00:00+08:00,166.32,177.36,161.05,173.79,76.50987891977536
2019-09-28T08:00:00+08:00,174,175.88,168.5,173.8,76.51305365136622
2019-09-29T08:00:00+08:00,173.98,174.92,164.3,169.42,75.89123813562371
2019-09-30T08:00:00+08:00,169.47,181.8,165.2,181.34,77.92104983405056
2019-10-01T08:00:00+08:00,181.37,185.82,173.92,176.2,78.17078603351129
2019-10-02T08:00:00+08:00,176.21,181.9,174.27,180.86,78.29551810130013
2019-10-03T08:00:00+08:00,181.2,181.22,169.54,175.02,78.59838395332493
2019-10-04T08:00:00+08:00,175.05,179.51,170.9,176.49,77.77017653072646
2019-10-05T08:00:00+08:00,175.55,177.03,172,176.63,77.51267431609833
2019-10-06T08:00:00+08:00,176.57,177.18,167.08,170.12,77.93343641540538
2019-10-07T08:00:00+08:00,170.17,182.68,168.71,180.23,79.27942867928611
2019-10-08T08:00:00+08:00,180.49,185.3,176.88,180.73,78.50650769142821
2019-10-09T08:00:00+08:00,180.91,196,179.14,193.18,80.1786057281699
2019-10-10T08:00:00+08:00,193.39,194.81,187.3,191.64,79.35873453861733
2019-10-11T08:00:00+08:00,191.69,197.9,178.91,180.84,80.38288058487298
2019-10-12T08:00:00+08:00,180.86,184.87,177.23,180.02,80.34425514503323
